Category,ID,Name,Price,Original Price,Discount %,Currency,Display Price,Store ID,Store Name,Item MSID,Stock Level,Limit,Image URL
household,29564500503,"Medicom Vulcan General Purpose Nitrile Gloves 15 pk (Medium)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,1656511_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ef0f0a1f-ad37-4127-b416-1e341f995c9d-retina-large.png"
household,29564500504,"Medicom Vulcan General Purpose Nitrile Gloves 150 pk (Large)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,1656512_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cfdc464c-2b22-4228-bedc-e95d4b25d121-retina-large.png"
household,29012603069,"Sabco Premium Latex Free Gloves (100 ea x 3 pk)",23.59,27.79,15,NZD,NZ$23.59,33702499,Costco,227094_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/69bafcdf-3250-43b6-a520-2c0917a4a4d0-retina-large.png"
household,24614466333,"Cafe Express 354 ml Double Wall Hot Cup & Lid Tumblers (100 pk)",33.85,39.88,15,NZD,NZ$33.85,33702499,Costco,162484_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/83e80fb2-02f3-4a53-86af-dac60333899b-retina-large.png"
household,29564500553,"Bullseye Pro Max Rechargeable Tyre Inflator",102.59,120.89,15,NZD,NZ$102.59,33702499,Costco,188237_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cbe51f9e-d6f0-44aa-a963-d29d4776a5ae-retina-large.png"
household,29564500595,"Nulon Protect 5W-30 Engine Oil (5 L)",41.03,80.99,49,NZD,NZ$41.03,33702499,Costco,40442_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c5abdafe-9a93-4725-877d-c7d2663fad0c-retina-large.png"
household,29012603048,"Ecosoulife 355ml Bamboo Cups (150 pk)",24.61,29.00,15,NZD,NZ$24.61,33702499,Costco,135250_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9e904577-127f-4c08-b773-e4db113e38d6-retina-large.png"
household,29564500552,"Oxo Forged Hard Anodized Ceramic Non Stick 7-Piece Cookware Set (7 pk)",359.09,423.14,15,NZD,NZ$359.09,33702499,Costco,1881485_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5cf0314c-0dcb-41f0-bda4-5aa2e7f19889-retina-large.png"
household,29012603047,"Ninja Creami Ice Cream Maker NC300",307.79,362.69,15,NZD,NZ$307.79,33702499,Costco,131881_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4627f182-17fe-4e71-bd9c-a7ac180550a4-retina-large.png"
household,29564500585,"CAT Heavy Duty Floor Mat (4 pk)",41.03,48.35,15,NZD,NZ$41.03,33702499,Costco,221099_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/92b72aea-9866-4553-b630-e1a876b09bcb-retina-large.png"
household,29564500586,"CAT Heavy Duty Cargo Mat",51.29,60.44,15,NZD,NZ$51.29,33702499,Costco,221811_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/454f2070-98c1-4159-b73c-a2b0497fe1f1-retina-large.png"
household,29564500572,"Nutri Bullet Ultra PK P54 Blender",153.89,302.24,49,NZD,NZ$153.89,33702499,Costco,202481_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/327822a8-3336-47db-a121-80df5879a266-retina-large.png"
household,29564500570,"Apple Airpods 4 with Active Noise Cancellation",297.53,398.96,25,NZD,NZ$297.53,33702499,Costco,202170_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/396a1b30-ed54-4c9f-996d-1fe4ccc4ebec-retina-large.png"
household,29564500588,"Sony SRSUTL50 Bluetooth Speaker",389.87,459.41,15,NZD,NZ$389.87,33702499,Costco,229033_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/aaddf28f-6999-4e2b-8f2c-afeaf8ca1697-retina-large.png"
household,29564500515,"CAT Cube Lithium 4 in 1 Portable PPSCL3I Jump Starter",205.19,241.79,15,NZD,NZ$205.19,33702499,Costco,1680379_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f92116b6-1c46-4b4b-8d65-cf085f185a2d-retina-large.png"
household,29012603066,"Baracuda Powermaxx Pool Chiorine (10 pk)",82.07,96.71,15,NZD,NZ$82.07,33702499,Costco,218275_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/efd1fc7f-a9f3-4d16-a310-77d855db2ed2-retina-large.png"
household,29564500601,"Tommee Tippee Twist & Click Nappy Bin",47.19,55.60,15,NZD,NZ$47.19,33702499,Costco,48080_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d16c3468-bcd7-4ae2-b0f6-cddfda862b4d-retina-large.png"
household,29564500491,"Richelieu MDL: T145320700Q Hardware Kit (700 pk)",30.77,36.26,15,NZD,NZ$30.77,33702499,Costco,1404024_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ba9d44d9-6f1a-4955-a82e-fbc79d4b2e67-retina-large.png"
household,29564500532,"Mikasa Tatum Mugs (6 pk)",29.74,35.05,15,NZD,NZ$29.74,33702499,Costco,1786778_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5dfcbcec-573f-4496-918f-2ff8c8772259-retina-large.png"
household,29564500603,"Carrara Board with Cheese Knives",61.54,72.52,15,NZD,NZ$61.54,33702499,Costco,615243_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f77ccded-ac9e-4feb-b93e-a04a65ee1bb5-retina-large.png"
household,29012603057,"King Crystal Arka Drinkware (16 pk)",35.89,42.29,15,NZD,NZ$35.89,33702499,Costco,1675739_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c0adc0f5-ced6-4cf2-b9b8-59f63d6da0fe-retina-large.png"
household,29564500548,"Feit Electric E27 60W 5 CCT A Shape Bulb (6 pk)",19.48,22.96,15,NZD,NZ$19.48,33702499,Costco,186165_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/83735256-a9c0-45bd-b32c-99495fdd360a-retina-large.png"
household,29564500526,"Gourmet Basics 532 ml Glass Tumblers with Straw (4 pk)",24.61,29.00,15,NZD,NZ$24.61,33702499,Costco,1759344_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/05785cd5-01a6-40b8-bfe1-a4fb4e27ec6e-retina-large.png"
household,29564500519,"Oxo Toilet Brush (2 pk)",45.13,53.18,15,NZD,NZ$45.13,33702499,Costco,1704850_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/dc5934cf-0a59-4b10-b7ea-de1a1b3c3702-retina-large.png"
household,29564500576,"Shark PX200ANZ Stainstriker Portable Carpet Extractor",246.23,290.15,15,NZD,NZ$246.23,33702499,Costco,207114_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ebd2da81-0a68-4614-8f90-17b795e7892c-retina-large.png"
household,29012603058,"Kirkland Signature Fabric Softener Sheets (250 ea x 2 pk)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,1725830_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/558f8c3d-3dd9-46ee-8413-3e8ea2c42fb8-retina-large.png"
household,24614466367,"Kirkland Signature Nitrile Exam Gloves (2 pk x 200 pk) (Small)",41.03,48.35,15,NZD,NZ$41.03,33702499,Costco,570225_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/64d247de-8775-4047-840b-b780908cfb06-retina-large.png"
household,29564500582,"Tapo Smart Plug (4 pk)",61.54,72.52,15,NZD,NZ$61.54,33702499,Costco,216974_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/71b96e46-3291-429a-a44a-f2265370dcd7-retina-large.png"
household,29564500477,"Ninja Foodi Power Kitchen System CB352 Blender Processor",307.79,362.69,15,NZD,NZ$307.79,33702499,Costco,123907_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c3353df8-f4a0-4931-ae7c-867e725043d5-retina-large.png"
household,29564500555,"Ninja Black & White Portable Blender (2 pk)",153.89,181.34,15,NZD,NZ$153.89,33702499,Costco,189334_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7fd300f7-ee21-4cce-9a06-5f5a27b8733e-retina-large.png"
household,29564500558,"T-Fal RK818 10 Cups Induction Rice Master & Slow Cooker",246.23,290.15,15,NZD,NZ$246.23,33702499,Costco,191210_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2747051a-0206-44bc-ab3d-f6f7c889eac5-retina-large.png"
household,29012603061,"Kirkland Signature Ultra Laundry Liquid (5.73 L)",22.56,26.59,15,NZD,NZ$22.56,33702499,Costco,1887975_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a90c08ec-6376-4b41-8290-a008ca9c73c2-retina-large.png"
household,29012603060,"Sanus 37""-90"" TV Wall Mount SLF428-B2",277.01,326.42,15,NZD,NZ$277.01,33702499,Costco,184394_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f40e8752-aa29-4779-83ee-c181186ad73c-retina-large.png"
household,29564500495,"Alien Tapes (6 pk)",41.03,48.35,15,NZD,NZ$41.03,33702499,Costco,1606570_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/71e5b58c-e900-4e83-8d03-b192cc29a143-retina-large.png"
household,24615292510,"Modibodi Bottoms Classic Black Bikini (2 pk)",46.16,54.39,15,NZD,NZ$46.16,33702499,Costco,197337_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b9dea7b8-1540-4c5d-8576-dc10344591c6-retina-large.png"
household,29564500547,"Feit Electric B22 60 Watt 5 CCT A Shape Bulbs (6 pk)",19.48,22.96,15,NZD,NZ$19.48,33702499,Costco,186164_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fbffdf51-280c-4c2a-9cf2-95a13b6c3410-retina-large.png"
household,29012603062,"Bose Quietcomfort ANC Headphones",461.68,544.03,15,NZD,NZ$461.68,33702499,Costco,189304_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c3adfaf4-849b-4f6e-800e-cef7ab707d7e-retina-large.png"
household,24614466368,"Kirkland Signature Nitrile Exam Gloves (2 pk x 200 pk) (Large)",41.03,48.35,15,NZD,NZ$41.03,33702499,Costco,570226_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/994f72af-95ae-4a96-9d0c-5f6158676bda-retina-large.jpg"
household,29564500475,"Sony WH1000XM4S Silver Headphones",410.39,483.59,15,NZD,NZ$410.39,33702499,Costco,109398_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7a687e61-0d96-4c73-9ea5-fce224421954-retina-large.png"
household,29564500476,"Sony WH1000XM4B Black Headphones",410.39,483.59,15,NZD,NZ$410.39,33702499,Costco,109399_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/27a06386-6bd7-4834-8e5d-47104d38e3bc-retina-large.png"
household,29564500584,"Wet & Forget Moss & Mould Remover (2 L)",71.81,84.62,15,NZD,NZ$71.81,33702499,Costco,220233_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a9cca530-abf4-454a-87de-1e53f2255044-retina-large.png"
household,29564500502,"Grand Seiko Sports Watch",441.17,519.86,15,NZD,NZ$441.17,33702499,Costco,164623_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/805a3f50-b4f3-4b67-bd8f-41fdb92cea4f-retina-large.png"
household,29564500518,"Fossil CE1119 Stella Multifunction Pink & White Ceramic Watch",307.79,362.69,15,NZD,NZ$307.79,33702499,Costco,169817_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c5a0ce6e-4e55-4753-b2f3-c9162ef6a0b7-retina-large.png"
household,29687083451,"Food Saver VS2298 P56 Vacuum Sealer",225.70,265.96,15,NZD,NZ$225.70,33702499,Costco,199479_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/39688139-99ad-4863-9b9a-5be170cd7c72-retina-large-jpeg"
household,29012603068,"Ninja Nutri Precision Blender BN451ANZ",61.54,72.52,15,NZD,NZ$61.54,33702499,Costco,224544_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4d0e65c1-2384-4eb7-be8a-825c2be1bb34-retina-large.png"
household,24614466341,"Bosisto's Eucalyptus Spray (200 ml x 3 pk)",24.61,29.00,15,NZD,NZ$24.61,33702499,Costco,183583_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d7731156-a270-4da8-b9d1-8ac7711cdb05-retina-large.png"
household,29012603053,"Medicom Vulcan General-Purpose Extra Large Nitrile Gloves (150 pk)",20.51,24.17,15,NZD,NZ$20.51,33702499,Costco,1656513_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/68904b8a-f51d-4750-81a1-c59917dd9a46-retina-large.png"
household,29012603070,"Surf Lavender Fresh Powder Laundry Detergent (9 kg)",35.90,42.30,15,NZD,NZ$35.90,33702499,Costco,227100_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/179f00d2-6c40-4bbd-8a80-10f9315014e2-retina-large.png"
household,24614466358,"Vanish Napisan White Gold Pro Stain Remover (2 kg x 2 pk)",37.94,44.71,15,NZD,NZ$37.94,33702499,Costco,39159_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a73a158c-707d-4da2-acab-cad8e9724b42-retina-large.png"
meat,24614581193,"Shanshui Fresh Tofu (850 g)",6.15,7.24,15,NZD,NZ$6.15,33702499,Costco,139447_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/94270ab9-0819-4e2e-84a4-943ac63e9a5a-retina-large.png"
meat,24614581196,"Shanshui Silken Tofu (300 g x 4 pk)",12.30,14.50,15,NZD,NZ$12.30,33702499,Costco,139455_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/49fde2eb-4bfc-473e-95a3-3ab845bc506d-retina-large.png"
meat,24614581171,"Kirkland Signature Lamb Loin Chops",45.34,53.41,15,NZD,NZ$45.34,33702499,Costco,13049_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/effcbb4b-0d26-4085-a8f9-02c3bd5f760f-retina-large.jpg"
meat,24614581262,"Rangitikei Boneless & Skinless Chicken Breast",32.25,38.00,15,NZD,NZ$32.25,33702499,Costco,97036_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/dc06d431-1150-4aa2-84bc-fe5ffdf4d18c-retina-large.png"
meat,24614581186,"Kirkland Signature Ground Pork",45.51,53.65,15,NZD,NZ$45.51,33702499,Costco,13323_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6163387d-bc13-40e1-bf21-100c99d0cc33-retina-large.png"
meat,24614581246,"Kirkland Signature Pork Belly Yakiniku",50.16,59.10,15,NZD,NZ$50.16,33702499,Costco,39537_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/75c00f2f-38e4-4dd1-ab96-7c121c0330c4-retina-large.jpg"
meat,24614581207,"Kirkland Signature Lamb Forequarter Chops",46.60,54.90,15,NZD,NZ$46.60,33702499,Costco,159352_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c720cdbf-aed8-4c40-a0bc-76a57d02841f-retina-large.jpg"
meat,24614581256,"Boneless & Skinless Chicken Breast",28.18,33.22,15,NZD,NZ$28.18,33702499,Costco,56043_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3aca1abc-ee48-4796-b65f-6eceb23cb8c0-retina-large.png"
meat,24615098825,"MasterFoods Portuguese Chicken (490 g)",17.43,20.54,15,NZD,NZ$17.43,33702499,Costco,193088_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2a36b396-d780-4441-8289-2c4a93c809cd-retina-large.png"
meat,24614581195,"Shanshui Five Spice Pressed Tofu (300 g x 2 pk)",12.30,14.50,15,NZD,NZ$12.30,33702499,Costco,139452_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a41f247e-93b6-45ea-9be4-4073b27da845-retina-large.png"
meat,24614581238,"Kirkland Signature Pork Belly Rind On Roast",36.80,43.35,15,NZD,NZ$36.80,33702499,Costco,31410_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/bb1220f9-cbf9-472c-b286-bb89b9ced91b-retina-large.jpg"
meat,24614581194,"Shanshui Tofu Puffs (150 g x 2 pk)",12.30,14.50,15,NZD,NZ$12.30,33702499,Costco,139448_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d8940683-067e-4edc-81a1-da2c8a50c988-retina-large.png"
meat,24614581265,"Canter Valley Whole Duck (2 pk)",41.03,48.35,15,NZD,NZ$41.03,33702499,Costco,136789_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c5684473-4096-46e0-b2d7-d0d0d41217a3-retina-large.png"
meat,24614581175,"Kirkland Signature Ground Beef",43.02,50.70,15,NZD,NZ$43.02,33702499,Costco,13090_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/75db0b70-3586-48b2-85ce-40d832bb48e2-retina-large.png"
meat,24772450248,"Rangitikei Free Range Chicken (2 pk)",24.61,29.00,15,NZD,NZ$24.61,33702499,Costco,11417_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/75d14e23-112b-4858-a3ba-e558a3a5cf73-retina-large.png"
meat,24614581267,"Kirkland Signature Lamb Shoulder Vacuum Packed",39.73,46.83,15,NZD,NZ$39.73,33702499,Costco,160647_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/97350280-5f3b-4fb1-bc80-5d3e99c359b5-retina-large.png"
meat,24614581264,"Nibbles Chicken Wings",22.04,25.97,15,NZD,NZ$22.04,33702499,Costco,99970_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/64f6c1cc-82e9-45e1-b4ae-661eedbde5d4-retina-large.png"
meat,24614581170,"Lilydale Chicken Drumsticks",14.76,17.39,15,NZD,NZ$14.76,33702499,Costco,11544_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1521dd02-95d6-438b-85a4-3b029f2553c8-retina-large.png"
meat,24614581211,"Silver Fern Farms Venison & Beef Burgers with Venison Short Rib (1.44 kg x 12 pk)",23.59,27.79,15,NZD,NZ$23.59,33702499,Costco,165149_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/c79986f3-8d67-463f-9727-52c3a6b24b43-retina-large.png"
meat,24614581258,"The Cookhouse BBQ Pork Spareribs",27.07,31.91,15,NZD,NZ$27.07,33702499,Costco,8521_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1f7a98bd-30c5-4324-ac34-2945eb240219-retina-large.png"
meat,24614581190,"Tegel Chicken Sausage (3.6 kg)",21.54,32.63,33,NZD,NZ$21.54,33702499,Costco,138133_SA,STOCK_LEVEL_UNSPECIFIED,,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1b38d48a-cedc-4e7e-baee-0fbb36cc4891-retina-large.png"
